date,AQIÖ¸Êý,PM2.5,PM10,O3,no2,so2,co,T,Po,U,Ff,VV,RRR
2017/10/5,-0.730008271,-0.36601485,0.627343727,0.124471763,0.250699441,1.315056291,1.243896519,0.252660888,0.50789479,1.176981538,-0.243312908,0.018926908,-0.244119508
2017/10/6,-0.45370386,-0.102583275,0.80264014,0.064472645,0.611761475,-0.226715492,0.240117072,0.432145599,1.102180107,0.226238303,-0.243312908,0.739442714,-0.244119508
2017/10/7,-0.398442978,0.325493036,-0.249138338,-0.655516765,0.250699441,-0.612158437,0.240117072,0.352374617,1.181418149,0.976825067,-1.037988774,-1.302018736,-0.160586981
2017/10/8,-1.116834446,-0.398943797,0.159886626,-0.175523825,0.792292492,0.929613345,0.574710221,0.332431871,0.626751853,0.776668597,-1.037988774,0.739442714,-0.244119508
2017/10/9,-0.730008271,-0.168441169,0.977936554,-0.955512352,1.51441656,0.5441704,0.90930337,0.15294716,0.666370875,1.12694242,-1.037988774,-0.58150293,-0.244119508
2017/10/10,-0.177399449,0.786498294,-0.775027577,-1.075510587,0.792292492,-0.612158437,0.574710221,0.531859328,0.666370875,0.376355656,0.551362959,0.859528682,-0.244119508
2017/10/11,-0.287921214,-0.794091161,-0.366002613,-1.135509705,0.431230458,-0.226715492,0.240117072,0.232718143,0.983323044,1.026864185,-0.243312908,0.139012876,-0.244119508
2017/10/12,-1.061573564,-0.827020108,-0.307570475,-1.195508822,0.250699441,-0.226715492,0.240117072,0.192832651,0.705989896,0.626551244,-0.243312908,-0.701588898,-0.244119508
2017/10/13,-0.177399449,-0.629446426,-0.366002613,-1.25550794,0.250699441,-0.226715492,0.240117072,0.013347941,1.339894234,1.577294479,-0.243312908,-1.902448574,4.767832086
2017/10/14,-0.011616803,-0.497730638,-0.95032399,-1.315507057,-0.110362593,0.158727454,0.90930337,0.172889906,0.983323044,1.026864185,-0.243312908,-1.902448574,-0.244119508
2017/10/15,-0.895790918,-0.563588532,-1.008756128,-0.775515,-0.471424627,0.158727454,0.240117072,0.113061669,0.626751853,1.377138009,-0.243312908,-0.941760833,0.034322247
2017/10/16,-1.116834446,-1.090451684,-0.541299026,-1.375506175,0.431230458,0.158727454,0.574710221,0.013347941,0.1513236,1.377138009,-1.037988774,-1.542190671,-0.216275332
2017/10/17,-0.895790918,-0.596517479,0.56891159,-1.675501762,0.972823509,0.5441704,1.243896519,-0.505163446,0.230561642,1.527255362,0.551362959,-2.358775251,5.603157351
2017/10/18,-1.116834446,0.555995665,0.218318764,-0.475519412,0.611761475,0.158727454,0.90930337,-0.405449718,0.824846959,0.626551244,0.551362959,0.499270779,-0.244119508
2017/10/19,-1.614182386,0.160848301,0.452047314,-0.835514117,0.611761475,1.315056291,1.913082817,-0.425392464,1.062561086,0.326316538,2.140714692,0.859528682,-0.244119508
2017/10/20,-1.061573564,0.325493036,0.043022351,-1.135509705,1.153354526,0.158727454,1.578489668,-0.525106192,0.943704022,0.876746832,-0.243312908,-0.821674865,-0.244119508
2017/10/21,-1.172095329,-0.069654328,-0.366002613,-1.915498232,0.431230458,0.158727454,0.90930337,-0.405449718,1.379513255,1.176981538,-0.243312908,-1.542190671,-0.188431157
2017/10/22,-0.287921214,0.358421983,-0.95032399,-1.49550441,0.611761475,-0.612158437,0.574710221,-0.385506973,0.785227938,1.176981538,-1.037988774,-0.701588898,-0.244119508
2017/10/23,-0.508964742,-0.563588532,-0.541299026,-1.435505292,1.153354526,-0.226715492,0.90930337,0.113061669,0.428656748,0.776668597,-1.037988774,0.379184811,-0.244119508
2017/10/24,-0.066877685,-0.135512222,-0.366002613,-0.775515,0.611761475,0.929613345,1.578489668,0.033290686,0.428656748,1.377138009,-1.037988774,-1.542190671,-0.021366104
2017/10/25,-0.287921214,-0.168441169,0.335183039,-0.29552206,0.792292492,0.5441704,0.90930337,-0.864132868,0.626751853,1.627333597,-1.037988774,-2.202663493,3.097181554
2017/10/26,-0.9510518,0.358421983,1.32852938,0.004473528,1.333885543,0.5441704,0.90930337,-1.123388562,1.419132276,1.176981538,0.551362959,-1.422104704,-0.021366104
2017/10/27,-0.895790918,1.115787764,2.672468546,0.004473528,1.875478594,0.929613345,1.243896519,-1.023674833,1.458751297,1.627333597,-1.037988774,-2.358775251,0.034322247
2017/10/28,-0.232660331,1.906082491,2.029715032,-0.53551853,1.875478594,0.929613345,1.243896519,-0.684648157,1.577608361,1.327098891,-1.832664641,-1.061846801,-0.244119508
2017/10/29,-0.674747389,1.939011438,1.036368691,0.604464703,0.972823509,0.5441704,0.574710221,-0.405449718,1.339894234,0.176199185,-0.243312908,0.859528682,-0.244119508
2017/10/30,-0.011616803,1.115787764,1.737554343,0.964459408,2.597602662,1.700499236,0.90930337,-0.76441914,1.102180107,0.826707714,-1.037988774,-1.181932768,-0.244119508
2017/10/31,1.204122605,1.675579862,2.497172133,-0.175523825,2.778133679,2.085942182,1.913082817,-0.963846597,1.815322487,1.227020656,-0.243312908,-1.542190671,-0.244119508
2017/11/1,1.425166134,2.070727226,2.672468546,-0.895513235,2.597602662,2.085942182,1.578489668,-0.425392464,2.568083889,0.426394773,0.551362959,-1.181932768,-0.244119508
2017/11/2,0.81729643,2.696377218,0.335183039,-0.53551853,1.694947577,1.315056291,0.240117072,-0.724533649,2.171893677,0.126160067,1.346038826,-0.821674865,-0.244119508
2017/11/3,0.264687608,0.39135093,1.153232967,0.42446735,1.694947577,1.315056291,0.240117072,-1.36270151,1.498370318,0.226238303,-0.243312908,-1.542190671,-0.244119508
2017/11/4,0.651513784,0.654782506,2.088147169,0.844461173,3.31972673,1.700499236,0.574710221,-0.644762666,1.062561086,0.326316538,-0.243312908,-0.701588898,-0.244119508
2017/11/5,1.093600841,1.609721968,4.250136264,-0.235522942,4.222381814,3.242271019,2.247675966,-0.943903851,1.934179551,1.12694242,-0.243312908,-0.701588898,0.034322247
2017/11/6,1.646209663,2.926879847,3.08149351,-0.595517647,2.056009611,2.471385128,1.913082817,-1.043617579,2.924655079,-0.174074638,0.551362959,-0.341330995,-0.244119508
2017/11/7,-0.619486507,2.959808794,1.854418619,0.364468233,2.236540628,0.5441704,0.90930337,-0.983789342,2.568083889,-0.624426697,-0.243312908,-0.58150293,-0.244119508
2017/11/8,0.154165844,2.334158802,2.614036409,-0.53551853,2.236540628,0.5441704,1.913082817,-1.602014457,1.696465424,1.12694242,-1.037988774,-1.782362607,-0.244119508
2017/11/9,1.369905252,2.13658512,1.620690068,-0.355521177,1.153354526,1.700499236,2.247675966,-0.804304631,1.339894234,0.726629479,-1.037988774,-1.422104704,-0.244119508
2017/11/10,2.198818485,1.543864074,2.672468546,-0.29552206,1.694947577,2.085942182,1.578489668,-0.485220701,2.132274656,0.526473009,-0.243312908,-1.902448574,-0.244119508
2017/11/11,2.475122896,1.708508809,2.029715032,-0.175523825,1.694947577,2.471385128,1.578489668,-0.485220701,1.498370318,0.526473009,-1.037988774,-1.302018736,-0.244119508
2017/11/12,0.872557312,1.445077233,1.094800829,-0.05552559,2.056009611,2.856828073,1.243896519,-0.285793244,0.983323044,0.376355656,-0.243312908,0.139012876,-0.244119508
2017/11/13,1.148861723,0.621853559,1.679122206,-0.115524707,2.056009611,1.700499236,1.913082817,-0.505163446,1.102180107,0.176199185,-0.243312908,-0.701588898,-0.244119508
2017/11/14,0.651513784,1.148716711,1.971282894,-0.115524707,1.694947577,2.085942182,1.578489668,-1.203159544,0.587132832,0.626551244,-0.243312908,-1.782362607,-0.244119508
2017/11/15,1.31464437,1.346290392,1.036368691,-0.475519412,0.972823509,1.700499236,1.578489668,-0.385506973,0.190942621,-0.57438758,-0.243312908,0.859528682,-0.244119508
2017/11/16,0.872557312,0.7206404,-0.132274062,-0.835514117,0.611761475,1.315056291,0.574710221,-0.644762666,0.1513236,-0.724504933,-0.243312908,0.859528682,-0.244119508
2017/11/17,0.706774666,-0.398943797,2.146579307,-1.435505292,1.694947577,1.700499236,1.578489668,-0.604877175,0.50789479,-0.073996403,-0.243312908,-0.941760833,-0.244119508
2017/11/18,0.81729643,2.400016696,0.685775865,-0.29552206,0.792292492,0.929613345,0.574710221,-0.744476394,0.587132832,-0.224113756,-1.037988774,0.859528682,-0.244119508
2017/11/19,0.81729643,0.786498294,1.971282894,-1.675501762,1.875478594,1.700499236,1.913082817,0.093118923,0.270180663,-0.073996403,2.140714692,0.859528682,-0.244119508
2017/11/20,0.264687608,1.906082491,0.685775865,-0.595517647,0.431230458,0.929613345,1.243896519,-0.066423042,-0.046771506,0.226238303,-0.243312908,0.619356746,-0.244119508
2017/11/21,-0.287921214,0.490137771,1.036368691,-1.73550088,0.792292492,0.158727454,1.578489668,-0.664705412,0.745608917,0.826707714,-0.243312908,-2.022534542,-0.244119508
2017/11/22,0.651513784,0.951143029,0.043022351,-1.73550088,0.431230458,-0.226715492,1.243896519,-0.126251279,0.428656748,-0.174074638,0.551362959,0.859528682,-0.244119508
2017/11/23,-0.011616803,0.490137771,0.393615177,-1.615502645,0.972823509,1.700499236,1.243896519,-0.963846597,0.626751853,0.976825067,-1.037988774,-1.902448574,-0.244119508
2017/11/24,0.927818195,0.951143029,0.861072278,-1.615502645,1.333885543,1.315056291,1.578489668,-0.245907753,0.190942621,0.226238303,-0.243312908,0.859528682,-0.244119508
2017/11/25,0.04364408,2.037798279,-0.015409787,-0.595517647,0.611761475,1.315056291,0.90930337,-1.741613677,0.983323044,0.876746832,-0.243312908,-1.662276639,-0.244119508
2017/11/26,0.540992019,0.325493036,-0.541299026,-0.835514117,0.431230458,0.929613345,0.90930337,-2.359838792,1.537989339,1.176981538,0.551362959,-1.662276639,-0.244119508
2017/11/27,-0.840530035,-0.201370116,-0.424434751,-0.53551853,0.611761475,1.700499236,0.240117072,-2.339896047,1.577608361,1.12694242,-1.037988774,-2.226680687,-0.244119508
2017/11/28,-0.011616803,-0.464801691,-0.073841925,-0.53551853,1.153354526,2.856828073,0.90930337,-1.881212897,1.577608361,1.627333597,-0.243312908,-2.695015961,-0.244119508
2017/11/29,0.81729643,-0.201370116,1.211665104,-0.475519412,1.875478594,1.700499236,1.913082817,-1.442472492,1.181418149,0.776668597,-0.243312908,0.859528682,-0.244119508
2017/11/30,-0.619486507,1.017000923,0.335183039,-0.595517647,0.792292492,0.5441704,0.574710221,-1.043617579,0.1513236,0.426394773,0.551362959,0.859528682,-0.244119508
2017/12/1,-0.785269153,0.325493036,0.744208003,-0.595517647,0.792292492,1.700499236,0.240117072,-1.22310229,0.983323044,0.026081832,-0.243312908,0.259098843,-0.244119508
2017/12/2,-0.730008271,-0.102583275,1.153232967,-0.475519412,1.51441656,1.700499236,0.574710221,-1.063560325,1.102180107,0.07612095,-0.243312908,0.018926908,-0.244119508
2017/12/3,-0.287921214,0.457208824,1.620690068,-0.895513235,1.875478594,1.315056291,1.243896519,-0.844190123,0.943704022,0.07612095,0.551362959,0.859528682,-0.244119508
2017/12/4,0.31994849,1.642650915,1.211665104,-0.475519412,1.333885543,1.315056291,0.90930337,-1.103445816,1.102180107,-0.274152874,-0.243312908,0.859528682,-0.244119508
2017/12/5,-0.287921214,1.576793021,0.452047314,-0.475519412,0.250699441,0.929613345,-0.094476077,-1.063560325,0.745608917,-0.224113756,0.551362959,0.859528682,-0.244119508
2017/12/6,0.209426726,0.094990407,1.036368691,-0.53551853,1.51441656,2.856828073,0.90930337,-1.282930527,0.785227938,-0.424270227,0.551362959,-0.341330995,-0.244119508
2017/12/7,0.375209373,0.424279877,0.861072278,-1.675501762,0.972823509,0.929613345,1.578489668,-1.661842694,0.86446598,0.576512126,-1.037988774,-0.941760833,-0.244119508
2017/12/8,0.375209373,0.885285135,1.912850756,-1.375506175,1.333885543,0.929613345,1.913082817,-1.302873273,0.072085558,0.07612095,-0.243312908,0.859528682,-0.244119508
2017/12/9,0.209426726,2.400016696,3.782679162,-1.01551147,2.417071645,2.856828073,3.586048562,-0.983789342,-0.20524759,-0.77454405,0.551362959,0.859528682,-0.244119508
2017/12/10,-0.177399449,2.861021953,1.211665104,-0.835514117,0.611761475,1.315056291,1.243896519,-1.502300729,0.626751853,0.326316538,-1.037988774,-1.061846801,-0.244119508
2017/12/11,0.31994849,1.313361445,0.276750901,-0.835514117,0.250699441,1.315056291,1.578489668,-1.82138466,0.983323044,1.076903303,-1.832664641,-1.782362607,-0.244119508
2017/12/12,0.209426726,-0.267228009,-0.073841925,-0.115524707,0.250699441,0.929613345,1.578489668,-0.664705412,0.309799684,0.426394773,-0.243312908,0.139012876,-0.244119508
2017/12/13,0.872557312,-0.464801691,0.919504416,-0.235522942,1.51441656,3.242271019,2.247675966,-0.864132868,0.547513811,0.576512126,-1.037988774,-1.902448574,-0.244119508
2017/12/14,1.480427016,0.029132513,1.153232967,-0.175523825,1.875478594,0.929613345,1.578489668,-0.345621481,-0.324104654,0.326316538,0.551362959,0.859528682,-0.244119508
2017/12/15,0.31994849,0.358421983,1.445393655,-1.73550088,0.972823509,0.5441704,1.578489668,-0.365564227,-0.601437802,0.026081832,-0.243312908,0.859528682,-0.244119508
2017/12/16,-0.122138567,1.543864074,1.737554343,-1.615502645,1.694947577,0.929613345,1.243896519,-0.525106192,-0.442961717,-0.274152874,-0.243312908,0.859528682,-0.244119508
2017/12/17,-0.45370386,2.169514067,1.503825793,-1.675501762,0.972823509,0.5441704,2.582269115,-0.62481992,-0.007152485,0.026081832,0.551362959,0.859528682,-0.244119508
2017/12/18,0.04364408,2.334158802,0.510479452,-0.29552206,0.972823509,0.158727454,1.578489668,-1.203159544,0.745608917,0.376355656,-1.037988774,0.859528682,-0.244119508
2017/12/19,0.31994849,0.325493036,1.386961517,0.004473528,2.056009611,1.315056291,1.578489668,-2.339896047,2.528464868,0.576512126,-0.243312908,-1.662276639,-0.244119508
2017/12/20,0.209426726,0.885285135,2.263443583,0.484466468,2.958664696,1.700499236,1.243896519,-1.781499168,1.498370318,0.976825067,0.551362959,-1.782362607,-0.244119508
2017/12/21,1.093600841,1.939011438,1.153232967,-0.175523825,2.417071645,0.929613345,0.90930337,-2.658979977,2.686940952,0.676590362,0.551362959,-1.782362607,-0.244119508
2017/12/22,1.093600841,1.313361445,2.263443583,-0.235522942,2.778133679,1.315056291,1.913082817,-2.14046859,2.885036058,-0.524348462,-0.243312908,0.379184811,-0.244119508
2017/12/23,-0.45370386,1.840224597,3.256789923,0.66446382,2.597602662,1.315056291,0.574710221,-2.559266249,3.043512142,-0.524348462,-0.243312908,-0.821674865,-0.244119508
2017/12/24,0.209426726,3.124453529,5.301914742,0.004473528,4.944505882,2.856828073,2.916862264,-1.861270151,1.339894234,-1.024739638,-0.243312908,0.259098843,-0.244119508
2017/12/25,0.927818195,3.684245628,4.367000539,-0.655516765,5.305567916,2.471385128,4.25523486,-0.824247377,-0.046771506,-1.174856991,0.551362959,0.859528682,-0.244119508
2017/12/26,1.148861723,3.091524582,3.899543438,-0.955512352,3.500257747,2.471385128,2.582269115,-1.721670931,0.1513236,0.07612095,-1.037988774,0.859528682,-0.244119508
2017/12/27,1.093600841,3.256169317,0.919504416,-0.415520295,1.333885543,3.242271019,0.90930337,-2.59915174,1.577608361,0.876746832,-1.037988774,0.859528682,-0.244119508
2017/12/28,3.525079657,1.675579862,1.211665104,-0.415520295,1.875478594,1.700499236,0.90930337,-1.063560325,0.824846959,-0.77454405,0.551362959,-1.302018736,-0.244119508
2017/12/29,4.409253772,1.708508809,1.56225793,-0.955512352,1.694947577,0.5441704,1.243896519,-1.302873273,1.062561086,-0.974700521,-1.037988774,-2.262706477,-0.244119508
2017/12/30,3.359297011,2.037798279,1.094800829,-1.555503527,1.333885543,0.929613345,1.578489668,-1.302873273,1.102180107,0.726629479,-0.243312908,-1.782362607,-0.244119508
2017/12/31,3.138253482,1.939011438,-0.073841925,-0.895513235,0.431230458,0.929613345,1.243896519,-1.382644255,1.102180107,0.176199185,-0.243312908,-1.302018736,-0.244119508
2018/1/1,0.264687608,0.127919354,-0.424434751,-1.075510587,0.611761475,0.929613345,0.90930337,-0.943903851,1.22103717,-0.124035521,-0.243312908,0.859528682,-0.244119508
2018/1/2,0.375209373,-0.333085903,-0.716595439,-1.075510587,1.153354526,0.158727454,0.574710221,-1.841327405,2.053036614,0.07612095,1.346038826,-1.302018736,-0.244119508
2018/1/3,0.762035548,-0.168441169,-1.067188265,-0.595517647,0.070168424,0.158727454,0.240117072,-1.68178544,0.468275769,1.377138009,-0.243312908,-1.422104704,-0.244119508
2018/1/4,1.038339959,-0.925806949,-0.073841925,-0.53551853,0.972823509,1.315056291,0.240117072,-0.604877175,0.230561642,-0.023957286,0.551362959,0.859528682,-0.244119508
2018/1/5,-0.398442978,-0.201370116,-0.249138338,-0.475519412,0.431230458,0.5441704,0.240117072,-0.943903851,0.1513236,0.426394773,-0.243312908,0.859528682,-0.244119508
2018/1/6,-0.730008271,-0.398943797,-0.1907062,-0.53551853,0.431230458,0.158727454,0.90930337,-1.761556423,0.270180663,1.627333597,-1.037988774,-2.406809639,3.37562331
2018/1/7,-0.066877685,-0.728233267,1.386961517,-0.415520295,1.875478594,1.700499236,0.90930337,-1.36270151,-0.007152485,0.026081832,0.551362959,0.859528682,-0.244119508
2018/1/8,-0.785269153,0.457208824,1.971282894,-1.73550088,1.51441656,0.5441704,1.913082817,-1.163274053,-0.442961717,-0.474309344,-0.243312908,0.859528682,-0.244119508
2018/1/9,-0.232660331,2.663448271,0.393615177,-1.555503527,1.153354526,-0.226715492,1.913082817,-1.003732088,-0.958008992,-0.874622286,0.551362959,0.859528682,-0.244119508
2018/1/10,-0.011616803,1.313361445,1.094800829,-0.595517647,1.153354526,0.929613345,0.574710221,-1.023674833,-1.076866055,-0.77454405,-0.243312908,0.859528682,-0.244119508
2018/1/11,-0.011616803,2.070727226,0.744208003,-0.775515,0.792292492,0.5441704,0.574710221,-0.824247377,0.032466536,-1.62520905,-0.243312908,0.859528682,-0.244119508
2018/1/12,0.872557312,1.576793021,0.510479452,-1.075510587,0.431230458,-0.226715492,1.578489668,-2.419667029,0.745608917,0.876746832,0.551362959,0.859528682,-0.244119508
2018/1/13,1.646209663,0.885285135,-0.249138338,-0.715515882,-0.110362593,-0.226715492,0.574710221,-3.097720382,1.696465424,0.626551244,0.551362959,-2.022534542,-0.244119508
2018/1/14,0.098904962,0.193777248,-0.132274062,-0.655516765,0.431230458,0.5441704,0.90930337,-2.339896047,1.696465424,0.176199185,-1.037988774,-1.181932768,-0.244119508
2018/1/15,0.762035548,0.160848301,0.80264014,-0.115524707,1.51441656,0.929613345,1.243896519,-2.419667029,0.745608917,0.176199185,-1.037988774,-0.941760833,-0.244119508
2018/1/16,0.098904962,1.017000923,2.088147169,-0.29552206,1.875478594,2.856828073,2.582269115,-1.861270151,0.230561642,0.376355656,0.551362959,0.859528682,-0.244119508
2018/1/17,-0.232660331,1.379219339,0.80264014,-0.415520295,0.792292492,0.158727454,0.90930337,-1.661842694,0.190942621,0.07612095,-0.243312908,0.259098843,-0.244119508
2018/1/18,-0.619486507,1.313361445,1.445393655,-0.29552206,1.333885543,0.929613345,1.243896519,-1.163274053,-0.87877095,-0.174074638,-0.243312908,0.859528682,-0.244119508
2018/1/19,-0.122138567,1.47800618,0.043022351,-0.415520295,0.070168424,0.158727454,0.90930337,-1.721670931,-0.244866611,0.026081832,-1.832664641,-1.061846801,-0.244119508
2018/1/20,0.596252901,0.06206146,0.685775865,-0.235522942,0.792292492,0.158727454,0.574710221,-0.923961105,-0.56181878,-0.724504933,-0.243312908,0.739442714,-0.244119508
2018/1/21,1.259383488,0.490137771,2.555604271,-0.29552206,1.694947577,1.315056291,1.578489668,-1.143331307,-0.165628569,-0.374231109,-1.037988774,0.619356746,-0.244119508
2018/1/22,0.651513784,1.840224597,1.386961517,-0.115524707,1.333885543,0.929613345,1.578489668,-0.704590903,-0.007152485,-0.524348462,1.346038826,0.859528682,-0.244119508
2018/1/23,0.927818195,1.543864074,0.335183039,-0.115524707,0.250699441,0.158727454,0.574710221,-0.704590903,-0.641056823,-0.824583168,0.551362959,0.859528682,-0.244119508
2018/1/24,-0.066877685,0.292564089,0.56891159,-0.29552206,0.250699441,0.158727454,0.574710221,-1.382644255,-0.086390527,-0.124035521,-0.243312908,-1.061846801,-0.244119508
2018/1/25,0.098904962,0.094990407,0.335183039,-0.175523825,0.250699441,0.929613345,0.574710221,-0.943903851,-0.482580738,-0.974700521,0.551362959,0.859528682,-0.244119508
2018/1/26,1.204122605,0.029132513,0.101454488,-0.175523825,0.070168424,0.5441704,0.574710221,-0.824247377,-0.997628013,-1.42505258,0.551362959,0.859528682,-0.244119508
2018/1/27,0.872557312,-0.102583275,1.036368691,0.124471763,1.51441656,0.929613345,1.243896519,-0.385506973,-1.710770393,-1.775326403,1.346038826,0.859528682,-0.244119508
2018/1/28,0.31994849,1.04992987,1.620690068,-1.25550794,1.51441656,0.158727454,2.582269115,-0.62481992,-0.918389971,-1.174856991,0.551362959,0.859528682,-0.244119508
2018/1/29,0.209426726,2.169514067,0.685775865,0.124471763,0.792292492,0.158727454,1.913082817,-0.704590903,-1.076866055,-1.074778756,-0.243312908,0.859528682,-0.244119508
2018/1/30,0.485731137,1.247503551,0.685775865,-0.895513235,0.792292492,0.5441704,2.916862264,-0.824247377,-1.195723119,-1.525130815,0.551362959,0.859528682,-0.244119508
2018/1/31,0.098904962,1.313361445,0.919504416,-0.475519412,0.431230458,0.5441704,1.913082817,-0.844190123,-0.799532907,-1.62520905,-0.243312908,0.859528682,-0.244119508
2018/2/1,0.485731137,1.642650915,0.56891159,-1.01551147,0.792292492,0.5441704,0.90930337,-2.359838792,-0.56181878,0.476433891,0.551362959,-1.902448574,-0.244119508
2018/2/2,1.31464437,0.918214082,1.679122206,-1.135509705,1.694947577,0.158727454,1.243896519,-0.923961105,-1.671151372,-1.525130815,0.551362959,0.619356746,-0.244119508
2018/2/3,0.430470255,2.696377218,0.744208003,-1.73550088,1.333885543,-0.226715492,1.243896519,-2.758693705,1.102180107,0.126160067,-1.037988774,-1.061846801,-0.244119508
2018/2/4,0.098904962,2.235371961,0.56891159,-0.955512352,1.333885543,0.158727454,1.578489668,-1.602014457,-0.759913886,-0.073996403,0.551362959,0.018926908,-0.244119508
2018/2/5,0.264687608,1.247503551,1.620690068,-0.955512352,1.694947577,0.5441704,2.582269115,-3.775773734,1.815322487,0.476433891,-0.243312908,-1.181932768,-0.244119508
2018/2/6,-0.066877685,2.762235112,1.036368691,-1.675501762,1.333885543,-0.226715492,1.913082817,-2.878350179,0.389037727,0.826707714,-1.037988774,-2.202663493,-0.244119508
2018/2/7,1.977774956,2.498803537,0.218318764,-0.05552559,0.611761475,0.929613345,1.578489668,-3.097720382,0.626751853,1.176981538,0.551362959,-2.14262051,-0.244119508
2018/2/8,0.596252901,1.247503551,0.335183039,0.244469998,-0.29089361,0.158727454,0.240117072,-3.237319601,1.260656191,0.526473009,-0.243312908,-1.782362607,-0.244119508
2018/2/9,0.375209373,0.424279877,0.452047314,0.364468233,-0.29089361,0.5441704,-0.094476077,-2.339896047,-0.720294865,1.12694242,0.551362959,-2.022534542,-0.244119508
2018/2/10,2.033035838,0.654782506,1.503825793,0.484466468,1.153354526,0.929613345,1.243896519,-2.958121162,0.1513236,1.12694242,-0.243312908,-2.226680687,-0.244119508
2018/2/11,1.093600841,2.202443014,1.445393655,0.544465585,0.792292492,0.5441704,1.913082817,-0.744476394,-1.790008435,-0.624426697,2.140714692,0.499270779,-0.244119508
2018/2/12,0.154165844,2.46587459,0.80264014,0.304469115,-0.110362593,-0.226715492,0.90930337,-0.545048938,-1.076866055,-1.274935227,2.140714692,0.859528682,-0.244119508
2018/2/13,0.04364408,1.115787764,0.101454488,0.004473528,-1.013017678,-0.226715492,0.240117072,-0.704590903,0.1513236,-1.124817874,0.551362959,0.259098843,-0.244119508
2018/2/14,0.264687608,0.555995665,-0.1907062,0.18447088,-1.013017678,1.315056291,-0.094476077,-0.664705412,0.785227938,-1.324974344,0.551362959,0.379184811,-0.244119508
2018/2/15,0.762035548,-0.102583275,1.737554343,0.90446029,0.070168424,3.627713965,0.240117072,-0.545048938,1.181418149,-1.074778756,0.551362959,0.018926908,-0.244119508
2018/2/16,1.922514074,2.202443014,0.043022351,0.364468233,0.250699441,0.158727454,0.574710221,-0.186079516,0.032466536,-1.274935227,0.551362959,0.859528682,-0.244119508
2018/2/17,0.596252901,1.576793021,-0.1907062,0.544465585,-0.832486661,-0.226715492,0.574710221,0.013347941,0.111704579,-1.42505258,2.140714692,0.859528682,-0.244119508
2018/2/18,-0.177399449,-0.036725381,-0.015409787,0.484466468,-0.29089361,0.5441704,0.574710221,-0.465277955,0.270180663,-1.825365521,1.346038826,0.859528682,-0.244119508
2018/2/19,0.098904962,0.259635142,0.101454488,0.66446382,-0.29089361,0.158727454,0.574710221,-1.22310229,0.349418706,-1.074778756,-0.243312908,0.859528682,-0.244119508
2018/2/20,1.038339959,0.523066718,0.276750901,0.604464703,-0.471424627,0.5441704,0.574710221,-0.16613677,-0.442961717,-1.575169933,-0.243312908,0.859528682,-0.244119508
2018/2/21,0.31994849,0.687711453,0.393615177,0.844461173,-0.110362593,1.315056291,1.243896519,-0.106308533,-0.126009548,-1.475091697,1.346038826,0.859528682,-0.244119508
2018/2/22,0.706774666,0.753569347,0.685775865,0.964459408,-0.110362593,0.158727454,1.913082817,-0.245907753,-0.007152485,-1.324974344,1.346038826,0.859528682,-0.244119508
2018/2/23,0.651513784,1.445077233,0.919504416,0.90446029,0.250699441,0.5441704,0.90930337,-0.046480296,-0.324104654,-1.62520905,-0.243312908,0.859528682,-0.244119508
2018/2/24,0.762035548,1.543864074,1.795986481,1.564450583,1.51441656,0.929613345,1.243896519,-0.106308533,-0.839151928,-1.725287286,1.346038826,0.859528682,-0.244119508
2018/2/25,0.81729643,2.202443014,1.153232967,0.604464703,-0.29089361,0.5441704,1.243896519,-0.066423042,-0.20524759,-1.675248168,0.551362959,0.859528682,-0.244119508
2018/2/26,0.762035548,1.708508809,0.510479452,0.484466468,0.250699441,0.5441704,1.243896519,-0.206022262,-0.363723675,-1.375013462,1.346038826,0.499270779,-0.244119508
2018/2/27,1.038339959,0.918214082,1.094800829,0.724462938,1.694947577,1.700499236,1.578489668,-0.30573599,0.50789479,-1.324974344,0.551362959,0.739442714,-0.244119508
2018/2/28,0.706774666,1.346290392,0.276750901,0.244469998,-0.110362593,0.929613345,1.243896519,-0.086365788,0.270180663,-1.525130815,0.551362959,-0.10115906,-0.244119508
2018/3/1,1.480427016,0.490137771,0.627343727,0.42446735,-0.471424627,1.315056291,0.574710221,-0.106308533,-0.086390527,-1.174856991,1.346038826,0.259098843,-0.244119508
2018/3/2,0.540992019,0.621853559,0.685775865,0.604464703,-0.471424627,0.929613345,0.240117072,-0.30573599,-0.799532907,-1.324974344,-0.243312908,0.859528682,-0.244119508
2018/3/3,0.264687608,1.247503551,0.452047314,1.024458525,-0.471424627,0.158727454,0.574710221,0.392260108,-0.56181878,-1.675248168,1.346038826,0.859528682,-0.244119508
2018/3/4,0.596252901,0.951143029,1.036368691,0.544465585,0.972823509,0.929613345,0.90930337,0.29254638,-1.274961161,-1.62520905,-0.243312908,0.859528682,-0.244119508
2018/3/5,0.098904962,1.280432498,1.270097242,1.38445323,0.431230458,1.700499236,0.90930337,0.232718143,-1.314580182,-1.475091697,-0.243312908,0.739442714,-0.244119508
2018/3/6,0.430470255,1.543864074,1.795986481,1.564450583,1.875478594,1.315056291,2.247675966,-0.285793244,-1.354199203,-1.074778756,2.140714692,0.859528682,-0.188431157
2018/3/7,0.375209373,2.268300908,0.627343727,1.324454113,0.792292492,0.158727454,0.90930337,-0.086365788,-0.641056823,-1.024739638,-0.243312908,0.139012876,-0.244119508
